"dir_out","id","n_indivs","n_iterations","prob_survival_parent_1","prob_survival_parent_2","prob_survival_parent_3","prob_survival_parent_4","prob_survival_offspring_1","prob_survival_offspring_2","prob_survival_offspring_3","prob_survival_offspring_4","prob_gametes_1_0","prob_gametes_1_1","prob_gametes_2_0","prob_gametes_2_1","prob_gametes_2_2","prob_gametes_3_0","prob_gametes_3_1","prob_gametes_3_2","prob_gametes_3_3","prob_gametes_4_0","prob_gametes_4_1","prob_gametes_4_2","prob_gametes_4_3","prob_gametes_4_4","prob_apomixis_1","prob_apomixis_2","prob_apomixis_3","prob_apomixis_4","n_points_to_average","num_gametes_per_parent","num_offspring_per_apomixis","progress","set_seed","save_plot","save_time_series","counts_all_mean_1","counts_all_mean_2","counts_all_mean_3","counts_all_mean_4","counts_all_sd_1","counts_all_sd_2","counts_all_sd_3","counts_all_sd_4","counts_gametes_mean_0","counts_gametes_mean_1","counts_gametes_mean_2","counts_gametes_mean_3","counts_gametes_mean_4","counts_offspring_sexual_mean_1","counts_offspring_sexual_mean_2","counts_offspring_sexual_mean_3","counts_offspring_sexual_mean_4","counts_offspring_asexual_mean_1","counts_offspring_asexual_mean_2","counts_offspring_asexual_mean_3","counts_offspring_asexual_mean_4","counts_parent_survived_mean_1","counts_parent_survived_mean_2","counts_parent_survived_mean_3","counts_parent_survived_mean_4"
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",1,459,100,0,0,0,0,1,1,1,1,0.0334944931744295,0.114376041623701,0.0532045708893406,0.791197343606252,0.00403409604021371,0.103662291257403,0.0061263216671216,0.100824231361008,0.11312443313098,0.117277354792147,0.0641913520918734,0.104950645594243,0.106712346106056,0.1265675540919,0.35931054293178,0.733808394754305,0.656885761767626,0.3813757521566,20,10,10,FALSE,TRUE,TRUE,TRUE,48.3,393.9,10.9,5.9,13.361767925887,15.804396456949,8.72322972540018,6.75043858224276,38.0491026244551,92.5033569803365,26.4525394264003,32.9568697414954,10.9297999211234,49.736569200031,155.999662617719,47.4329166186033,60.0530248153553,54.0764322631938,132.925345094233,45.7101566509308,16.7560672436489,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",2,577,100,0,0,0,0,1,1,1,1,0.415735100245412,0.330624543513794,0.314511845860454,0.305939374780956,0.376648687660197,0.149647636579969,0.0418903814932469,0.0683035934859509,0.241359049504027,0.00790449406417716,0.0531891707043293,0.0818140791640174,0.023690497411684,0.0705013542565313,0.130713961319998,0.444701232016087,0.388152957428247,0.367928735213354,20,10,10,FALSE,TRUE,TRUE,TRUE,78.8,173.85,181.05,143.3,19.1904581553054,26.3144447024823,30.5381125119002,18.4735942417962,67.3744251025175,85.4489074796962,63.77996715683,142.309373882176,62.0909985848445,77.4619770902915,80.6782270243309,30.7861896584201,39.4358573141914,29.5568586750494,111.062286933717,119.394734522,77.2820534760412,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",3,430,100,0,0,0,0,1,1,1,1,0.230921664291105,0.226882982750379,0.30898124138799,0.0816118772229084,0.511596093309005,0.0110350318064858,0.00434815698087789,0.00660354326710194,0.00337347478609417,0.0093346389767889,0.00762086358427444,0.030451608559182,0.0351771439936521,0.0167625800523185,0.288452145876363,0.640218523796648,0.973675716435537,0.0212473012506962,20,10,10,FALSE,TRUE,TRUE,TRUE,47.1,144.85,187.15,50.9,12.2599046961179,36.4175709470609,38.2392399726277,13.2024718578717,76.098602933438,70.4413903446277,130.060512232212,52.5408112052456,25.8727147478005,78.6751482195516,62.2760197152881,28.7321569344396,72.1287408954149,37.7322980454341,222.971463833851,356.412992261269,4.25842817554973,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",4,761,100,0,0,0,0,1,1,1,1,0.00605058123480399,0.000312194338702964,0.155918804068596,0.111992596616181,0.690248384800118,0.0135974496576796,0.0532800466261199,0.134667194350815,0.0291941715501931,0.136051901462531,0.198841104276865,0.0355804058575717,0.210447521321503,0.0368309699821665,0.923618351109326,0.671548134181648,0.11548667633906,0.169108228292316,20,10,10,FALSE,TRUE,TRUE,TRUE,184.45,336.5,111.7,128.35,15.762964588921,17.6709693535679,21.604336796603,16.8093802133777,136.859080424855,42.5062224546997,131.009149941602,59.8199051539835,11.1260717993464,41.2709595873801,82.5204759279079,73.2261098099219,98.9835712046249,143.923398851063,123.243650418271,19.0550449183964,29.0133816675939,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",5,450,100,0,0,0,0,1,1,1,1,0.0828470343272166,0.0730051300474479,0.28938001013444,0.356235846798175,0.237561299627508,0.0550539770595913,0.0698212467812085,0.0902205906332939,0.12453846478073,0.261748804779726,0.0674399461535318,0.160526919797178,0.174122306434296,0.330088703249275,0.522724776528776,0.923962116939947,0.373845952795818,0.289325552992523,20,10,10,FALSE,TRUE,TRUE,TRUE,108.65,209.1,85.4,46.85,23.4100180984215,30.3885366198298,20.6152728258495,17.4635711064339,90.0458801185029,102.217248003816,71.5055389830967,105.115412761402,53.6806100443805,119.190018568317,84.3701119441813,59.4223066391384,83.8902164799485,119.035277831494,261.879135440278,85.5461709746325,50.7927678233614,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",6,119,100,0,0,0,0,1,1,1,1,0.284980908726903,0.230564819423852,0.0436942087710023,0.290137893291137,0.269702919127461,0.001508887389339,0.0215138657681951,0.0374016886257155,0.0685312279178498,0.0638673343539691,0.138167340278867,0.0957229847230529,0.087184238328693,0.299230865571774,0.824825875228271,0.267165605677292,0.156347455922514,0.571442361688241,20,10,10,FALSE,TRUE,TRUE,TRUE,47.25,24.7,20.55,26.5,17.3292420947642,7.30608974543983,5.76262915142404,17.21535422385,79.8153131330468,42.8847598988143,40.1320189794685,31.3711231616124,77.0565581757629,73.4668561146346,41.402358183537,24.9531666590794,31.6467342623798,140.522137233361,25.1841115325558,12.908075807518,101.809471175587,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",7,732,100,0,0,0,0,1,1,1,1,0.00317745451896744,0.0148675073302601,0.233915047488859,0.262514642506495,0.223665963324377,0.173109734725687,0.163254533843405,0.124849024362545,0.169476282870898,0.134556091671843,0.064654100277325,0.0673198532158806,0.0148264271928246,0.0612593839655179,0.5131778025534,0.140326520428061,0.42807225883007,0.32394478074275,20,10,10,FALSE,TRUE,TRUE,TRUE,247.3,214.2,177.15,93.35,23.3195197206117,25.7489907824712,20.696490930641,22.7509976646485,56.2961155993817,133.660449608228,70.5243518972441,56.6465263486511,33.6690940587483,58.1077719233386,94.8253103010173,42.8413228947055,53.8618847755901,110.948956969552,41.4735172318306,91.0651010628053,64.0676246345671,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",8,462,100,0,0,0,0,1,1,1,1,0.240592602003761,0.503153008346982,0.405436137062204,0.187751308479963,0.0715375742871808,0.283932201758361,0.10155230622514,0.314682622480002,0.0129885359027159,0.0312451816706962,0.0388924481379799,0.0188388678632128,0.0249197706342724,0.0708808122409032,0.053709116531536,0.192711452022195,0.400675758719444,0.345952084986493,20,10,10,FALSE,TRUE,TRUE,TRUE,155.5,167.05,101.7,37.75,19.4029297841982,22.1608355343147,23.49490426275,17.3989564115359,65.2645426423551,117.232786863528,83.5412913978534,22.1361813851393,63.6481074262807,110.804047047503,51.8596029781624,48.5781789869094,72.5587964851156,13.9984961598324,42.3636823110004,83.9441543684346,53.8743909478335,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",9,702,100,0,0,0,0,1,1,1,1,0.481466618388579,0.160698516737982,0.455065981709026,0.524045330994329,0.0127575303882971,0.131368100932309,0.0936535585055756,0.0558806406528617,0.130557228983162,0.00107711195940609,0.000885311104539884,1.31001004092395e-05,0.00159915519994421,0.00115441189417969,0.201524876058102,0.792308582691476,0.966771145351231,0.823346658376977,20,10,10,FALSE,TRUE,TRUE,TRUE,99.3,107.9,287.95,206.85,17.0296954263953,30.1642870051045,28.0497208917533,29.2129657587355,129.721604742009,89.0572110617959,49.4498948963813,120.739388767709,76.8002192979325,125.511626636948,55.2845271967521,58.9508939265287,75.9461547482993,30.8476732893815,224.421384664512,270.762641246419,266.828626255643,0,0,0,0
"output,triploid_fertility=1,apomixis=1,haploid_tetraploid=1,offspring_survival_variation=0,parent_survival=0",10,964,100,0,0,0,0,1,1,1,1,0.0390359811746529,0.557519971040914,0.00370796704172466,0.194756026893669,0.260604868087438,0.165430015888381,0.129305649958069,0.0670119361005692,0.174739615114203,0.224764076495109,0.127703608841725,0.0751941042379129,0.25424151697204,0.0648269863676485,0.483767436118796,0.612136375391856,0.424566318280995,0.466102815466002,20,10,10,FALSE,TRUE,TRUE,TRUE,135.75,308.45,283.9,235.9,26.1269673144939,32.0336582855892,28.4769528233844,27.892462667972,108.543466917757,195.881543151386,168.451898491122,118.715005924184,31.9958878936851,76.2591668346553,120.917718870487,81.6335844200361,42.3373357687987,124.404804019611,193.013464215378,121.631659227011,123.681083947044,0,0,0,0
