"dir_out","id","n_indivs","n_iterations","prob_survival_parent_1","prob_survival_parent_2","prob_survival_parent_3","prob_survival_parent_4","prob_survival_offspring_1","prob_survival_offspring_2","prob_survival_offspring_3","prob_survival_offspring_4","prob_gametes_1_0","prob_gametes_1_1","prob_gametes_2_0","prob_gametes_2_1","prob_gametes_2_2","prob_gametes_3_0","prob_gametes_3_1","prob_gametes_3_2","prob_gametes_3_3","prob_gametes_4_0","prob_gametes_4_1","prob_gametes_4_2","prob_gametes_4_3","prob_gametes_4_4","prob_apomixis_1","prob_apomixis_2","prob_apomixis_3","prob_apomixis_4","n_points_to_average","num_gametes_per_parent","num_offspring_per_apomixis","progress","set_seed","save_plot","save_time_series","counts_all_mean_1","counts_all_mean_2","counts_all_mean_3","counts_all_mean_4","counts_all_sd_1","counts_all_sd_2","counts_all_sd_3","counts_all_sd_4","counts_gametes_mean_0","counts_gametes_mean_1","counts_gametes_mean_2","counts_gametes_mean_3","counts_gametes_mean_4","counts_offspring_sexual_mean_1","counts_offspring_sexual_mean_2","counts_offspring_sexual_mean_3","counts_offspring_sexual_mean_4","counts_offspring_asexual_mean_1","counts_offspring_asexual_mean_2","counts_offspring_asexual_mean_3","counts_offspring_asexual_mean_4","counts_parent_survived_mean_1","counts_parent_survived_mean_2","counts_parent_survived_mean_3","counts_parent_survived_mean_4"
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",1,678,100,0,0.493953954195604,0.738616276998073,0,1,1,1,1,0,0,0.42574240317428,0.0742451807350023,0.448316313723004,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,35.35,419.1,120.55,103,9.43830381728457,20.1831091444515,16.4267913386702,16.3546227168506,74.2393710272812,28.8014528142336,101.501814865807,0,0,29.1834037190931,74.3975806058235,32.7347795085546,65.7661527087092,0,0,0,0,0,13.2540956927125,12.7072296040689,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",2,526,100,0,0.505107957404107,0.753483787411824,0,1,1,1,1,0,0,0.228270460837256,0.0857773767470417,0.665239560929108,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,14.45,209.55,149.35,152.65,5.82621119099757,16.8225256255133,12.881136759251,14.6045234521075,39.7478897155825,16.3784196911347,105.898859394484,0,0,10.9779683673111,50.4640309631784,21.3753424103076,81.3007897935354,0,0,0,0,0,11.0666640245188,11.5041182557424,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",3,871,100,0,0.206350617576391,0.903837939724326,0,1,1,1,1,0,0,0.0898046876057067,0.154237301189486,0.137763651384471,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,44.5,85.5,711.45,29.55,12.6136934780379,15.6726379064715,20.3663163607281,9.23081224686333,38.5763426276561,72.5894004151541,69.4089900138076,0,0,31.4966999106757,58.0466917321963,58.1858184928614,30.1332130101619,0,0,0,0,0,5.46640457223653,21.0844792005374,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",4,360,100,0,0.753230086760595,0.171100902138278,0,1,1,1,1,0,0,0.400597695402834,0.180532048799225,0.293273503407676,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,36.4,273.6,27.7,22.3,9.23608483925385,12.4452485120353,8.54153936576084,5.49736779118688,70.215158057592,38.374162085829,43.4836629939156,0,0,37.9703485422646,49.9109470114418,30.396329418291,19.2935085892694,0,0,0,0,0,11.6148724985638,2.00722379629703,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",5,657,100,0,0.562476232415065,0.408968270290643,0,1,1,1,1,0,0,0.188802431795882,0.384628775087845,0.0751603129153564,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,141.1,410.85,97.8,7.25,24.9017014848806,25.0647057370361,15.510946898375,5.63704849983337,76.0615401812036,137.671338224124,36.9236409791599,0,0,80.5345790393954,106.579090968064,39.6788091396005,7.13387028639839,0,0,0,0,0,16.3200715942702,6.01642488701161,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",6,338,100,0,0.140815611230209,0.501449654111639,0,1,1,1,1,0,0,0.0708079540368832,0.0801636623907024,0.0706954821523427,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,69.5,110.65,124.1,33.75,12.1417071547447,15.3220687073804,18.1308112281131,12.8344724944396,48.7545949251534,60.1365770121383,46.6188069119614,0,0,35.945097023099,53.8511349633608,39.6981704470383,14.7580486514986,0,0,0,0,0,4.47095892222357,11.2479237850229,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",7,789,100,0,0.159152935957536,0.649034834932536,0,1,1,1,1,0,0,0.0641311963375884,0.0220977377957052,0.0085026467983998,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,382.35,254.45,144.5,7.7,26.7508484862974,21.9867783236342,19.0801633006363,3.31027109718254,150.011394304075,54.7679074295388,27.0582218266658,0,0,76.9417243592085,45.5895879156172,15.7389058671414,4.61690258438319,0,0,0,0,0,6.94716905615063,15.6920194265815,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",8,199,100,0,0.861693495884538,0.0537545206025243,0,1,1,1,1,0,0,0.256642673924365,0.0467874549932711,0.067409801687507,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,14.7,175.25,6.05,3,5.00631180558471,5.50478260959934,3.97988362696832,2.55466549463402,45.9712438722066,14.1394371956781,16.7328859938807,0,0,21.769788336374,13.9770488564948,9.64787950522644,7.50771532982466,0,0,0,0,0,5.4817880294663,0.571240570577479,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",9,775,100,0,0.711210722569376,0.145584750920534,0,1,1,1,1,0,0,0.35671716996047,0.47308757222673,0.050404166393044,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,217.9,521.6,33.9,1.6,22.4965494430169,21.6148097377701,9.4918247372202,2.16187053509832,84.6322695703688,136.190617189755,24.0801293929029,0,0,96.2433319631465,95.9804119270396,27.0506347819282,4.94682247827623,0,0,0,0,0,21.0915298539235,2.23842049574906,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=1",10,132,100,0,0.0769541065674275,0.180009669391438,0,1,1,1,1,0,0,0.120617771486525,0.0466412754473333,0.088487899969087,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,28.65,59.8,23.8,19.75,8.4122404550562,11.6510672653218,8.47659315874882,6.14624403920587,52.0484339215332,25.4377982330894,44.1902585121248,0,0,23.0157840576738,43.7751130931239,18.3348962651178,19.5347867850366,0,0,0,0,0,2.0332758116684,2.78907643646083,0
