"dir_out","id","n_indivs","n_iterations","prob_survival_parent_1","prob_survival_parent_2","prob_survival_parent_3","prob_survival_parent_4","prob_survival_offspring_1","prob_survival_offspring_2","prob_survival_offspring_3","prob_survival_offspring_4","prob_gametes_1_0","prob_gametes_1_1","prob_gametes_2_0","prob_gametes_2_1","prob_gametes_2_2","prob_gametes_3_0","prob_gametes_3_1","prob_gametes_3_2","prob_gametes_3_3","prob_gametes_4_0","prob_gametes_4_1","prob_gametes_4_2","prob_gametes_4_3","prob_gametes_4_4","prob_apomixis_1","prob_apomixis_2","prob_apomixis_3","prob_apomixis_4","n_points_to_average","num_gametes_per_parent","num_offspring_per_apomixis","progress","set_seed","save_plot","save_time_series","counts_all_mean_1","counts_all_mean_2","counts_all_mean_3","counts_all_mean_4","counts_all_sd_1","counts_all_sd_2","counts_all_sd_3","counts_all_sd_4","counts_gametes_mean_0","counts_gametes_mean_1","counts_gametes_mean_2","counts_gametes_mean_3","counts_gametes_mean_4","counts_offspring_sexual_mean_1","counts_offspring_sexual_mean_2","counts_offspring_sexual_mean_3","counts_offspring_sexual_mean_4","counts_offspring_asexual_mean_1","counts_offspring_asexual_mean_2","counts_offspring_asexual_mean_3","counts_offspring_asexual_mean_4","counts_parent_survived_mean_1","counts_parent_survived_mean_2","counts_parent_survived_mean_3","counts_parent_survived_mean_4"
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",1,802,100,0.63138334848918,0.39306431915611,0.911817204207182,0.672126639634371,0.974425132619217,0.014139708597213,0.831024433951825,0.460190994665027,0.180967193067262,0.264635719854196,0.265752463366122,0.0379738187884985,0.230070076698958,0,0,0,0,0.227009543883279,0.103341546448666,0.0718378784100497,0.213833204965925,0.162914401691792,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,778.85,6.15,17,0,6.67497289566742,3.96398258002439,7.01877182238722,0,42.2243070430192,60.0197116743632,18.8302667896241,0,0,51.9646641073477,72.6277277773803,21.373618761159,0.410391340834062,0,0,0,0,18.1875463464774,1.7614288458372,4.93403859349572,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",2,120,100,0.909017459955066,0.105314816115424,0.30217944085598,0.260097340913489,0.365683610551059,0.646563064539805,0.144898527534679,0.210637816693634,0.350837216511307,0.457691940913038,0.238800410244361,0.0491077524546559,0.18079121526244,0,0,0,0,0.219449595295019,0.123026575197324,0.119075625173633,0.0861719603104652,0.0236068977599264,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,106.35,12.9,0.45,0.3,7.64525996941896,7.05541971596453,0.759154654516248,0.801314709186032,14.9907866441533,39.0763086119562,28.1610032716016,1.69829635997837,0.223606797749979,31.1691480389452,23.2424294409124,26.5533722707186,4.29534631898291,0,0,0,0,8.72066511224918,1.05630936457281,0.523148363780597,0.307793505625546
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",3,366,100,0.0926232214551419,0.667418055702001,0.858456837013364,0.731886315625161,0.219142441637814,0.413667587563396,0.341472392668948,0.446317526744679,0.0415427254085776,0.480075455732516,0.10175871821341,0.0598983889264868,0.102387117610354,0,0,0,0,0.0869169746201543,0.0458975651633849,0.0163439930601297,0.0825800113492963,0.0599329128089742,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,14.4,74.35,189.25,88,5.12373219235231,7.70013670418635,15.4745121511403,17.013926184468,63.6916916006112,66.7042766718581,28.7370565829667,46.659432396665,32.0596073128264,39.2989888714174,37.3459995743925,31.5359026808293,34.6662280674009,0,0,0,0,1.38031270293899,5.08972132418807,15.3255033402358,11.2511987665409
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",4,411,100,0.975448293611407,0.0436732361558825,0.010637866333127,0.604720143135637,0.414199738530442,0.626593419816345,0.985080175800249,0.0385465493891388,0.366312518646123,0.534847240731938,0.402939686756078,0.228426405102122,0.288475458898045,0,0,0,0,0.0197706272806949,0.0274804131748532,0.390311634355273,0.130150989053696,0.132726202069214,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,400.9,9.6,0.5,0,4.74508055502583,4.68367826662583,0.827170191868511,0,24.0065780458958,26.5882839255425,15.7743963100769,0,0,39.3465038907023,33.9846714672489,18.0624647149537,0.571240570577479,0,0,0,0,5.1920992610737,0.656946685331786,0,0
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",5,368,100,0.79770337138325,0.563196496572345,0.676978543866426,0.616324245464057,0.732279152842239,0.790205726632848,0.183464894304052,0.551691092550755,0.761254985841295,0.0482151549995631,0.013900308577331,0.14024435799334,0.211207907001056,0,0,0,0,0.0133177277483321,0.0144506965719183,0.071413706056808,0.0695317115295605,0.0282663308616163,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,193.65,131.55,14,28.8,12.3129157690956,11.019002724958,5.33113989983183,8.85318854246429,112.265885055828,48.171267915964,67.2399473997102,29.7612871113854,12.8082004981184,36.13803944235,56.4003312793556,53.2120633335198,36.5288638577337,0,0,0,0,12.8032684971661,8.72549199336724,3.92562432178494,4.78896758459647
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",6,253,100,0.800808928441256,0.758374445373192,0.601985667133704,0.372667956864461,0.102782797301188,0.449866803130135,0.698291027685627,0.755970852915198,0.0241699702769165,0.00595831640887808,0.232250571361702,0.033543515274039,0.606889983040584,0,0,0,0,0.0656105078880069,0.0764920209760766,0.0821896302747614,0.057246787150368,0.0415730995911941,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,14.25,122.15,45.8,70.8,3.86448062827539,11.4398886634258,11.3443702708482,10.899541274751,54.7409209006629,30.7245829914744,69.110495051879,22.97344004211,15.6792689142131,18.6787241759737,54.9796852434941,35.7318595860009,46.0498585631293,0,0,0,0,3.75954924509785,10.4181016555447,8.29330738417557,6.14388870513233
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",7,60,100,0.289644792675972,0.386136296438053,0.706022796453908,0.192407484631985,0.464086567983031,0.846001026686281,0.579179363092408,0.834710658062249,0.0885346167094214,0.0848139721595543,0.22950641021143,0.19078347479727,0.248665535135202,0,0,0,0,0.0654064133917583,0.0734520368253964,0.0371632147349965,0.0471844242370295,0.0355226031188875,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,11.6,21.95,22.35,4.1,7.16276923807369,5.98660786123582,6.33515670889961,3.61138550464471,32.3019878808198,32.1988476420148,19.4749501722219,6.12393922070977,6.05131564642199,33.7069023073598,19.4965584007456,10.8476288944441,11.517835140155,0,0,0,0,2.75824123978344,2.11448637535903,4.33194984662614,1.13670808176853
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",8,333,100,0.339976040413603,0.836756170727313,0.207338845357299,0.967069927603006,0.0439842802006751,0.298816581722349,0.0379269875120372,0.775981185259297,0.355560165843661,0.562651602304806,0.436060775743351,0.397570487630486,0.142501697383404,0,0,0,0,0.185871477819901,0.0780757839313328,0.30499548718007,0.139533177510182,0.290974982066666,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,6.5,0.05,326.45,0,4.53640246984558,0.223606797749979,4.61661758159985,30.9981323715852,21.3982291446352,29.4763062743443,24.8278281899883,24.2272139284905,15.41453517745,25.114212792969,13.9038048559984,24.1368903068355,0,0,0,0,0,3.67745621463075,0,5.28752255189915
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",9,844,100,0.344612600281835,0.23984436574392,0.355555318528786,0.315304281422868,0.58052829420194,0.416086627636105,0.234562319470569,0.703557051951066,0.0861523590526753,0.124516628309039,0.242616556552677,0.277731271421319,0.239072976239737,0,0,0,0,0.154177943133083,0.250803617168712,0.16051847724625,0.133330962170082,0.166507580033424,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,472.7,260.65,58.8,51.85,31.0739356001812,27.5151154630935,10.7879074601343,8.94588997073075,64.7245174404162,120.749893756083,94.1489720993725,14.9574836048539,22.9747573150232,98.55454007006,78.9751959728329,70.8998366860267,32.724166186957,0,0,0,0,11.7306391444304,9.89470884654494,4.77272955115006,4.06363850443624
"output,triploid_fertility=0,apomixis=0,haploid_tetraploid=1,offspring_survival_variation=1,parent_survival=1",10,555,100,0.0413764293771237,0.806139514083043,0.569996448466554,0.63373657874763,0.355457433266565,0.196099597262219,0.465584577992558,0.955347487237304,0.229054533287532,0.172340993892752,0.00108734884780548,0.0104151053465924,0.00805135057571412,0,0,0,0,0.0599985735430744,0.0498806149717302,0.0311634171085431,0.0477312437632347,0.0275985353031658,0,0,0,0,20,10,10,FALSE,TRUE,TRUE,TRUE,37.85,141.15,129.1,246.9,11.0799724491392,9.33738946950716,10.8477501911929,18.3959377666861,72.5326786606162,55.7251478711646,43.260867207893,39.0794063414479,26.3810139065359,45.9707859177406,42.5345370505577,38.5367562068653,36.8942657076308,0,0,0,0,1.26802789276976,10.839863079345,6.3534077056084,13.2683834735057
