"dir_out","id","n_indivs","n_iterations","prob_survival_parent_1","prob_survival_parent_2","prob_survival_parent_3","prob_survival_parent_4","prob_survival_offspring_1","prob_survival_offspring_2","prob_survival_offspring_3","prob_survival_offspring_4","prob_gametes_1_0","prob_gametes_1_1","prob_gametes_2_0","prob_gametes_2_1","prob_gametes_2_2","prob_gametes_3_0","prob_gametes_3_1","prob_gametes_3_2","prob_gametes_3_3","prob_gametes_4_0","prob_gametes_4_1","prob_gametes_4_2","prob_gametes_4_3","prob_gametes_4_4","prob_apomixis_1","prob_apomixis_2","prob_apomixis_3","prob_apomixis_4","n_points_to_average","num_gametes_per_parent","num_offspring_per_apomixis","progress","set_seed","save_plot","save_time_series","counts_all_mean_1","counts_all_mean_2","counts_all_mean_3","counts_all_mean_4","counts_all_sd_1","counts_all_sd_2","counts_all_sd_3","counts_all_sd_4","counts_gametes_mean_0","counts_gametes_mean_1","counts_gametes_mean_2","counts_gametes_mean_3","counts_gametes_mean_4","counts_offspring_sexual_mean_1","counts_offspring_sexual_mean_2","counts_offspring_sexual_mean_3","counts_offspring_sexual_mean_4","counts_offspring_asexual_mean_1","counts_offspring_asexual_mean_2","counts_offspring_asexual_mean_3","counts_offspring_asexual_mean_4","counts_parent_survived_mean_1","counts_parent_survived_mean_2","counts_parent_survived_mean_3","counts_parent_survived_mean_4"
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",1,754,100,0,0,0,0,1,1,1,1,0,0,0.243056322287977,0.0155575327205711,0.258426010246808,0,0,0,0,0,0,0,0,0,0,0.474416879937053,0.594755109865218,0,20,10,10,FALSE,TRUE,TRUE,TRUE,19.3,552.7,47.75,134.25,7.25548794108004,18.7927757676356,8.807144229186,18.984411888095,103.54043197047,17.394115762461,94.1569099121808,0,0,14.9722550423319,97.575288070829,21.5531167608136,54.1064010222353,0,84.6993910373933,54.8374391893176,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",2,149,100,0,0,0,0,1,1,1,1,0,0,0.131981956404089,0.0218637254630841,0.520999651809612,0,0,0,0,0,0,0,0,0,0,0.480859336676076,0.283493360271677,0,20,10,10,FALSE,TRUE,TRUE,TRUE,1.1,80.4,6,61.5,1.5183093090325,14.3504997162211,4.50730401389613,15.2677851425115,32.9932608748801,8.72066511224918,117.351877521814,0,0,3.13679353547704,51.3405554272541,14.3214046650092,90.1481091257458,0,75.9400040197939,12.9056291267762,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",3,519,100,0,0,0,0,1,1,1,1,0,0,0.330155261922307,0.0144686656091932,0.503308619566526,0,0,0,0,0,0,0,0,0,0,0.185269291047007,0.795903356280178,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5606925317776,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",4,929,100,0,0,0,0,1,1,1,1,0,0,0.0316726336509213,0.0406427772703365,0.0104844542444676,0,0,0,0,0,0,0,0,0,0,0.438740819692612,0.160565622150898,0,20,10,10,FALSE,TRUE,TRUE,TRUE,258.95,543.15,116.4,10.5,26.9902029008968,34.9484959393255,15.3670871807592,5.81739677718117,139.296909324537,182.393905715364,45.424170472975,0,0,127.203887312332,134.6925837055,44.0261584921845,14.6261301857506,0,166.544406912043,32.0270855765291,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",5,56,100,0,0,0,0,1,1,1,1,0,0,0.0826542364529327,0.122089013365394,0.136064261885716,0,0,0,0,0,0,0,0,0,0,0.863783950684592,0.620421739062294,0,20,10,10,FALSE,TRUE,TRUE,TRUE,5.7,33.05,13.1,4.15,4.73619878672427,6.50890078843457,6.75823084915914,4.12023249216275,18.2500180245044,22.2511974840386,28.5249659808829,0,0,11.6325315161268,21.5950164816354,21.5738633292085,13.9807198067835,0,57.3295872909213,41.991352493228,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",6,638,100,0,0,0,0,1,1,1,1,0,0,0.0173795269348046,0.0288099829379661,0.0698849891028788,0,0,0,0,0,0,0,0,0,0,0.605915958061814,0.270018509589136,0,20,10,10,FALSE,TRUE,TRUE,TRUE,23.4,314.55,166.3,133.75,7.42967024840268,22.0560887881687,23.4231104950465,19.7640689396853,39.5025315644453,58.2048107977339,128.94367395352,0,0,20.6506658488292,59.7811799288389,78.7393267620912,78.467743959574,0,136.104410385247,63.8643916929911,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",7,751,100,0,0,0,0,1,1,1,1,0,0,0.329772083889208,0.197387889301972,0.154678758323109,0,0,0,0,0,0,0,0,0,0,0.826350171584636,0.527388837188482,0,20,10,10,FALSE,TRUE,TRUE,TRUE,126.85,494.8,103.45,25.9,26.4321873161452,31.2908259634303,21.2960955156227,9.04898947542298,155.811112028568,103.467907559479,67.9148848114121,0,0,103.284940564288,85.5754514725855,52.7540469886833,20.8080829436417,0,250.841929677258,111.474283085713,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",8,401,100,0,0,0,0,1,1,1,1,0,0,0.111700571192476,0.297870503899004,0.000698344804005284,0,0,0,0,0,0,0,0,0,0,0.79924856335856,0.33174037002027,0,20,10,10,FALSE,TRUE,TRUE,TRUE,95.4,304.4,1.2,0,16.3430332815578,16.4649548083833,2.4192212753172,0,42.6122048244397,131.262242536799,2.43818310266175,0,0,64.4796785612988,105.763626719407,3.90512483795333,0,0,135.156235130818,8.28124069016359,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",9,707,100,0,0,0,0,1,1,1,1,0,0,0.0062872132783719,0.0120273768930588,0.0115607814337271,0,0,0,0,0,0,0,0,0,0,0.135934234596789,0.550378600601107,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0050800509273,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",10,84,100,0,0,0,0,1,1,1,1,0,0,0.0908215834805162,0.0621900845488324,0.0881909760431245,0,0,0,0,0,0,0,0,0,0,0.368820233037695,0.69528519990854,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5403549373541,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",11,218,100,0,0,0,0,1,1,1,1,0,0,0.0711485868563663,0.27404771033942,0.175638512904709,0,0,0,0,0,0,0,0,0,0,0.767577190417796,0.859792079078034,0,20,10,10,FALSE,TRUE,TRUE,TRUE,9.35,78.05,120.6,10,4.52216762183801,15.1673992497066,18.1293597297457,6.71212571239152,22.1037624803895,80.5951546147063,53.1685255133444,0,0,22.291135835621,56.782688243958,56.0113710259848,21.4706654224831,0,118.493437526481,161.608778748003,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",12,559,100,0,0,0,0,1,1,1,1,0,0,0.229840551634971,0.332587786465601,0.0829538697177567,0,0,0,0,0,0,0,0,0,0,0.670295218937099,0.1120969732292,0,20,10,10,FALSE,TRUE,TRUE,TRUE,124.6,370.7,56.1,7.6,14.1844985811977,18.5276464833105,16.7862725870999,5.47145703677395,76.9177790685749,106.152868915293,27.228613046225,0,0,66.5302463862154,84.2460525391015,33.5654897962648,6.50728336881876,0,122.186343883345,20.6817361584156,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",13,769,100,0,0,0,0,1,1,1,1,0,0,0.100765941471844,0.213884647325537,0.132708109786759,0,0,0,0,0,0,0,0,0,0,0.768114644335583,0.650801666779444,0,20,10,10,FALSE,TRUE,TRUE,TRUE,80.75,427.7,232.25,28.3,18.3442949685927,29.5066451034874,33.2373838352318,7.46993975879324,77.0764487205295,141.090219363356,93.0288438575568,0,0,71.8589810524387,123.726130074281,84.6674454308707,33.8794690196383,0,234.09795520589,214.217173374174,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",14,867,100,0,0,0,0,1,1,1,1,0,0,0.281591771073411,0.193144846734035,0.483090303908886,0,0,0,0,0,0,0,0,0,0,0.109695528866723,0.575624661520123,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0115722103088,0,0,0,0,0
"output,triploid_fertility=0,apomixis=1,haploid_tetraploid=0,offspring_survival_variation=0,parent_survival=0",15,81,100,0,0,0,0,1,1,1,1,0,0,0.0940644702308005,0.100293194448695,0.0917454130190038,0,0,0,0,0,0,0,0,0,0,0.71001588110812,0.735694805625826,0,20,10,10,FALSE,TRUE,TRUE,TRUE,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5229823867215,0,0,0,0,0
